MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,Pitch_mean,Pitch_std,Energy_mean,Energy_std,Spectral_Centroid_mean,Spectral_Centroid_std,Spectral_Bandwidth_Mean,Spectral_Rolloff_Mean,RMS_Energy_Mean,Chroma0,Chroma1,Chroma2,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Chroma9,Chroma10,Chroma11,ZCR_mean,ZCR_std,Loudness,Mel_Spec_Mean,LPC_0,LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,Emotion,Speaker_id
-528.87445,134.61348,-13.755067,43.38379,-12.141394,20.163,-17.109934,14.559062,-7.3410697,10.743801,0.91321415,8.289359,4.2416663,8.048881,-2.731175,2.564116,0.17975442,-1.2602094,1.7480178,-2.200495,-1.971212,-4.358074,1.0566285,2.100174,1.2639139,-0.8982983,2.9829116,2.8186915,3.502445,0.7227975,-2.8923583,-0.08886892,0.1336889,-1.0848017,3.3983364,7.0594025,0.5300437,-4.377838,-0.063292585,3.1348443,1.6380126,2.1991718,4.231762,-0.17779945,1.584298,675.28107,518.7338,0.0022055546,0.0016322306,1130.6908087743077,192.42868901198722,1396.3479101770931,2449.563419117647,0.0022055546,0.6180522,0.57609975,0.65410393,0.5491517,0.42301965,0.45051658,0.40109393,0.34895784,0.39334875,0.56978685,0.49334335,0.48378378,0.06036735983455882,0.0136824890511158,-12.423713647982174,0.0019380798,1.0,-2.535847,3.3881729,-3.7897227,3.7969518,-3.4077418,2.794524,-2.153873,1.476464,-0.72909087,0.20035228,Sad,Ses05F_script01_3_F007
-526.54535,132.64732,-6.5770044,37.67748,-8.781342,20.21133,-10.452793,9.755844,-4.2409387,10.052035,2.2846282,9.012123,2.7208211,8.179019,-2.3453262,-1.0429951,2.6407464,-1.9060997,-1.6523526,-0.54074556,-1.1464363,-7.5266514,3.900519,1.0104035,2.0943909,-0.31177512,2.2006683,2.649518,2.340649,0.5877984,-3.8528345,-0.23569,0.038581993,-2.0456133,2.053713,4.7693944,-0.82107806,-5.7216616,-1.8585494,2.5764887,-0.83535075,-0.8864206,0.9241871,-2.5492878,0.84125674,744.9459,613.548,0.0024230478,0.0022889986,1105.175247476159,258.4039579976866,1390.1305235568973,2385.3125,0.0024230478,0.7822569,0.64795417,0.654639,0.57960695,0.4501953,0.4263218,0.4033522,0.37293503,0.42630446,0.6223692,0.7003049,0.5193637,0.06075520833333333,0.02399194631728245,-15.784554458426877,0.002895079,1.0,-2.2055674,2.5948343,-2.939527,2.9285603,-2.6863203,2.463607,-1.9617357,1.2826505,-0.66321105,0.20911273,Sad,Ses05F_script01_3_M006
-514.2704,134.97318,-15.702608,36.163204,-15.786723,24.931047,-15.351218,17.270157,-5.746209,13.528448,-0.4635521,6.825584,2.2148855,6.5473747,-3.6355581,0.19074936,0.94578195,-1.8880068,0.31490907,-2.2089558,-2.3321905,-4.178203,0.9225601,1.969118,0.4261186,-1.0844091,3.371525,1.9646947,5.615627,3.2130532,0.015947903,2.9388602,2.9236236,1.4459224,4.865032,7.1817937,3.2412271,-1.8583077,-0.22819443,0.7280162,-1.0169553,0.49767607,1.663285,-1.846289,-0.8189865,702.0629,515.5843,0.0026546181,0.0015976604,1173.7528498464458,409.7243814065161,1384.7714726762179,2452.1484375,0.0026546181,0.48385194,0.43611965,0.4368953,0.3808959,0.42165673,0.536844,0.48178157,0.42378092,0.38300252,0.47268072,0.36471522,0.42235518,0.06378173828125,0.021910811010340828,-11.544194733615608,0.0024671427,1.0,-1.9720693,1.9477149,-2.2725792,2.636857,-2.45292,2.0878916,-1.5611279,1.1134789,-0.6929679,0.21397059,Sad,Ses05F_script01_3_F008
-516.01105,126.91161,-6.6361756,34.441288,-7.987437,17.803709,-10.324795,12.83873,-3.871253,9.028242,3.1901174,6.7521114,3.2632833,7.8016286,-1.625853,-1.3875364,3.1948826,-2.380209,-1.4656112,-0.86831397,-1.0246933,-8.383928,3.9944766,1.3792002,0.76932144,1.3928143,2.418339,3.4382427,2.9779198,1.4802252,-2.9725869,0.31207216,-0.012119861,-0.57716745,2.518531,5.192065,-0.62067014,-5.668119,-1.2053753,2.7203512,0.20472112,0.6183276,1.2830224,-0.86932725,0.5763213,880.0662,764.22266,0.0025951655,0.0026850507,1211.5886284555677,483.1557975539344,1413.121031666622,2515.8289817232376,0.0025951655,0.7103778,0.6368883,0.6637633,0.53648245,0.431297,0.51516175,0.49343625,0.4396347,0.44568405,0.640161,0.57935977,0.523907,0.0770936174118799,0.05725629188170048,-19.77847717546149,0.003498536,1.0,-1.8694384,1.9862673,-2.4638822,2.7572684,-2.5099983,2.0971375,-1.6833165,1.1564293,-0.57790476,0.18520068,Sad,Ses05F_script01_3_M007
-507.01102,120.979065,-17.02714,43.582184,-14.414806,21.028866,-13.636726,13.792195,-3.8657799,9.592985,0.9689115,8.141093,2.1760144,6.805926,-4.210264,2.2521768,-0.88512415,-2.427853,0.94064844,-2.1061575,-3.2231574,-6.394808,2.0785475,1.1795886,3.1861815,2.9120932,8.061417,6.0465336,6.738239,2.35536,0.9905382,1.7889705,1.9037364,1.4069215,1.5356783,2.861126,-2.111368,-4.7671304,-1.447702,1.313074,-1.6044652,-0.41817945,0.8740868,-0.8634931,-0.1919441,965.462,817.4508,0.0027006464,0.0022071772,1302.644699128965,352.3226584459358,1460.054242805524,2817.898882113821,0.0027006464,0.5181173,0.52223355,0.5042345,0.3813612,0.36458135,0.38654828,0.38845384,0.39241692,0.43811756,0.67088896,0.5158452,0.5947705,0.07729928861788618,0.03502528663267007,-14.55606434940563,0.00304796,1.0,-2.4226449,3.2273908,-3.5744293,3.4653838,-3.1696799,2.8437166,-2.3664007,1.6555614,-0.8328747,0.23990346,Sad,Ses05F_script01_3_F009
-461.6947,117.580154,-14.266241,32.50184,-10.368791,14.95519,-10.020102,7.4652777,-4.9958944,8.0627165,-2.2428129,7.7981906,2.5824347,5.2238007,-2.0936122,-3.2179778,0.7617716,-2.8311572,-0.2197535,-0.6860356,-1.9812742,-3.939067,1.8947623,1.3914132,1.5295631,-0.3642112,1.964228,2.9692094,1.8187635,0.38217676,-1.7363807,-0.5297801,0.4104032,-0.5370445,2.668232,5.119989,2.4231992,-2.6948142,0.5806551,3.285901,2.1502993,2.9188268,3.2233622,-0.2516357,0.63358474,1000.67737,824.3872,0.0056434516,0.0066838567,1324.1202964823892,369.21849327704774,1438.7555503116341,2764.119318181818,0.0056434516,0.5800986,0.56329626,0.5881088,0.46908358,0.49391824,0.4845943,0.39203832,0.39468417,0.4618594,0.57354033,0.43430004,0.6197376,0.08450816761363636,0.04331684993816776,-20.26035923893269,0.019339565,1.0,-2.3812792,3.0368621,-3.4201124,3.5714018,-3.4347613,3.1095736,-2.4160144,1.568197,-0.84673357,0.27362517,Nervous,Ses05F_script01_3_M008
-433.74872,117.19781,-11.028037,34.06906,-12.023349,14.387443,-16.710423,9.763856,-6.8085537,7.6843123,-2.9598222,4.433415,-0.38538924,6.5737166,-4.8025317,-2.9433243,-1.2910237,-4.204709,-2.5949335,-1.2905324,-2.2510557,-5.198518,1.7595153,0.42884016,1.2958207,-0.055598963,0.9440953,1.5986376,2.6642952,0.32292944,-1.3956989,-0.66584545,0.7401008,-0.090349264,3.471217,5.241908,3.157631,0.8486363,1.8396372,3.392564,2.2128937,1.0873489,1.508876,0.61770076,1.6288867,1035.4786,879.3081,0.007883739,0.0068924907,1379.6771186629248,610.9166847907031,1436.749025469425,2825.1350308641977,0.007883739,0.49245515,0.47462028,0.4444518,0.43989137,0.47103053,0.45278215,0.34694135,0.34579706,0.395238,0.45327348,0.39876992,0.5064263,0.09673795974794239,0.07011262746222449,-17.32077187629865,0.027899751,1.0,-1.9379672,2.0277867,-2.4350352,2.7044396,-2.4604678,2.1341622,-1.6953592,1.1820555,-0.6932093,0.24456987,Nervous,Ses05F_script01_3_M009
-466.57898,119.80503,-5.0584564,38.161816,-7.793988,14.179539,-11.44403,6.2048826,-5.0387692,4.989655,0.063584596,4.3492665,1.485485,4.793576,-2.274401,-4.3243694,0.21016097,-3.5795507,-2.4666348,1.0855398,-4.305228,-7.5767183,0.5723731,-0.040765688,1.3220373,-1.2244575,0.44894457,2.5901566,2.3776057,0.37790507,-0.8996713,-0.42089364,-0.11116331,-0.1584341,3.3854697,4.5187497,1.9669291,-2.6432397,-0.86238843,1.5617498,0.9174875,1.6900011,1.2808055,0.8867639,2.2123299,1059.8951,934.41907,0.0060826372,0.006126684,1264.5928557129412,535.5140557423573,1389.7587170542574,2612.1810400516797,0.0060826372,0.5616104,0.5232517,0.4929989,0.39805582,0.40357897,0.52239275,0.3866086,0.35402808,0.41157788,0.5046208,0.39807057,0.44895458,0.08313019823966408,0.06593898307091929,-19.723165374206477,0.019256312,1.0,-2.041809,2.3354514,-2.8860874,3.062069,-2.7915404,2.4543521,-1.8867713,1.3253921,-0.77249503,0.24710292,Nervous,Ses05F_script01_3_M010
-475.64334,132.82317,-20.548061,34.3991,-15.770756,13.337901,-15.838059,12.524295,1.6814216,5.7438593,-0.94006854,4.1633935,1.3548865,2.0677052,-2.9611921,-1.2403294,0.77426374,-4.907405,-0.97134495,-4.9039497,-5.264289,-3.456305,1.5345627,2.9841979,3.4298499,0.3562854,4.204309,3.1650248,4.4461274,4.0743423,3.0241725,4.6137443,3.6145115,3.6604912,2.6708794,4.8122845,-0.2944741,-0.708126,0.42168036,0.7096469,-2.1698544,-2.00007,2.1951814,0.3965315,0.03570656,716.02563,522.3581,0.00564436,0.0039997273,1144.981647942462,258.8482588363074,1304.9737458763452,2360.6770833333335,0.00564436,0.41834527,0.3637108,0.32087317,0.23623483,0.33028057,0.44521078,0.43694413,0.4064206,0.35076094,0.36677772,0.2795323,0.4007178,0.06418983609068628,0.020306528121914028,-12.946758700920133,0.012326508,1.0,-2.5346885,3.179082,-3.2750032,3.227507,-2.9013329,2.388146,-1.7588725,1.0731522,-0.44484973,0.095906414,Neutral,Ses05F_script01_3_F010
-503.50513,123.9948,-1.7891588,32.144833,-4.4170423,17.863344,-11.113627,10.25655,-7.3450437,7.714332,4.3465962,8.04409,3.7313147,6.178499,-0.8111441,-1.9077702,2.8741693,-1.8150282,-1.0404217,0.47406486,-2.962141,-7.225813,3.460526,2.3831303,0.29276067,-0.898553,1.8905245,2.9021742,2.0906088,-0.34651378,-3.124602,-1.0848932,-0.26315176,-0.89335656,0.7415737,4.519639,-0.23427291,-5.799002,-1.5068916,1.1581283,-0.6594994,1.1230497,3.3353906,2.880725,4.963527,884.88696,820.75006,0.0039762114,0.0045335446,1242.2809031696827,588.304825176726,1410.4062240542264,2535.251524390244,0.0039762114,0.707892,0.75585115,0.7691218,0.54402035,0.39518043,0.47953257,0.4057102,0.31551415,0.33918047,0.49009776,0.43511024,0.50357735,0.08244013592479675,0.06773398043704401,-18.52130212652538,0.009329467,1.0,-1.8951453,1.8636107,-2.2703888,2.6621304,-2.4017017,1.8010333,-1.3478758,1.0637723,-0.5325884,0.1036784,Nervous,Ses05F_script01_3_M011
-523.98425,127.698586,-9.642207,43.16537,-14.646559,22.489386,-20.066519,20.716743,-9.398289,13.781224,-0.93894964,6.854244,1.7432748,8.297414,-3.3107986,1.4655572,2.090719,-0.91595435,-0.5712154,-0.44625217,-5.197782,-5.702522,-0.27187902,1.2216539,-0.489345,-1.3113296,5.174459,7.077097,7.9318852,5.61259,2.2354238,1.9423981,1.4747351,0.34295878,3.414323,7.7050805,1.161373,-4.7229514,-0.94658166,0.37099454,0.6422947,-0.51105946,1.5151416,-1.1155212,0.008057015,670.18616,540.2625,0.0024055336,0.0014564027,1251.4090210017682,463.1024238031044,1474.2270749671454,2712.2276376146788,0.0024055336,0.49113873,0.44131404,0.47193843,0.38110712,0.3486504,0.5136065,0.44910616,0.41471082,0.46344295,0.59412193,0.41499284,0.3959463,0.06594036697247706,0.031070747051277617,-9.494544864122389,0.0020223607,1.0,-1.8130614,1.8493344,-2.383061,2.6521323,-2.3061512,1.8293135,-1.45631,1.0533414,-0.5518886,0.18967439,Sad,Ses05F_script01_3_F011
-531.69806,130.77005,-4.637295,39.30975,-8.878407,22.375973,-11.453593,10.950864,-6.029694,9.463093,4.2993507,6.671627,3.534487,6.1949897,-2.6196513,-0.9997003,2.9423664,-2.5589724,-0.25975603,-0.5355586,-2.197712,-8.78439,3.7936773,1.0592295,1.2384516,-0.5663655,2.023035,4.818651,3.97767,0.40391108,-2.2299016,1.4562888,1.6744295,-0.19552463,2.0975888,6.544233,0.12439402,-4.781743,-1.0600625,3.054077,0.65379786,1.0636861,0.8209632,0.4336844,0.66817516,658.1507,547.0338,0.0024943696,0.002905925,1127.4398147680554,320.9132256621211,1408.0680441887973,2411.6806402439024,0.0024943696,0.74679893,0.6527793,0.65530616,0.49760488,0.5135207,0.65313774,0.5303235,0.45588303,0.503058,0.6477603,0.44672823,0.6007492,0.061487709603658534,0.026618159305662182,-19.394370484200465,0.0037954173,1.0,-2.258289,2.8517191,-3.451434,3.469446,-3.0458581,2.664698,-2.037804,1.331723,-0.6410444,0.15241194,Nervous,Ses05F_script01_3_M012
-526.40356,123.724205,-6.0944996,43.50097,-15.026299,24.520956,-20.16939,16.512463,-10.025406,13.74932,-1.1065917,10.121166,1.5632833,7.5947337,-5.01385,3.280007,-0.7639664,0.035834484,0.023867961,-1.0561578,-4.5747795,-5.9918113,0.14972009,3.2014823,-0.041992698,-1.9690022,2.1249359,1.1839209,3.778011,2.2779646,0.1461723,2.7621715,3.646585,1.8973093,4.1498466,8.546938,1.8694329,-2.6512089,-0.61991984,-0.1442343,-0.6196065,-0.60212606,1.6606748,-1.2183337,0.4082746,655.4777,584.7467,0.0021120077,0.0013998947,1366.335356917745,635.5330059258882,1520.9668168968662,2896.484375,0.0021120077,0.5596577,0.46510467,0.5339304,0.47017273,0.33975896,0.494225,0.541301,0.56519014,0.38083228,0.4059822,0.43873987,0.3282918,0.08199534696691177,0.06575129114590925,-11.579936218409905,0.0016206818,1.0,-1.6114405,1.5343194,-2.051956,2.1933823,-1.9233682,1.7241695,-1.4323785,0.9198897,-0.52186143,0.24958885,Sad,Ses05F_script01_3_F012
-465.33676,118.14095,-1.8102028,36.439907,-7.962521,14.473783,-11.161891,10.191661,-9.580469,12.532815,-4.201787,5.6209326,1.7517073,3.4109743,-4.5926313,-3.1288576,-3.7477174,-3.6225135,-3.8765426,-4.0879283,-4.191471,-6.304819,-0.8985135,-2.1274726,-0.7827612,-1.29479,1.5197827,1.618131,3.4259074,2.029249,0.7772248,1.2055259,1.5799956,0.26629254,4.5611444,7.917998,3.448442,-0.50622886,0.7448337,1.9144839,1.8785274,2.55986,1.9543655,1.8166618,1.9754826,768.8077,660.7856,0.005793184,0.004601397,1290.5536869131597,516.0630044093559,1486.655993501734,2843.8541666666665,0.005793184,0.47925526,0.47072956,0.43270925,0.32793936,0.3792633,0.57094085,0.49245396,0.38685045,0.4000531,0.4322859,0.25366053,0.33468422,0.072109375,0.03685452167403975,-15.492233589756003,0.014224745,1.0,-1.7287202,1.3901962,-1.5993847,1.9060886,-1.8304635,1.528249,-1.1538243,0.92517173,-0.6506868,0.24811482,Nervous,Ses05F_script01_3_M013
-475.84033,126.07025,-7.508594,41.4942,-13.315127,15.078443,-16.695747,16.266258,-12.214974,13.189479,-7.9144998,7.124992,1.5093793,1.5105208,-4.94863,-0.41932186,-5.935674,-1.1517574,-5.805022,-5.3081555,-4.695463,-7.9210486,-0.6219079,0.15168518,-2.1399586,-1.3521562,4.1831613,2.174734,6.6676545,2.300485,3.3418338,2.7028124,4.1862063,3.6709182,6.7791843,8.549333,3.2783706,0.30193806,-0.62274384,0.85134363,0.76464844,1.1448745,0.7098915,0.83098656,2.142991,742.4656,594.6814,0.004487564,0.0025125605,1256.991206710586,351.31791756120623,1482.233080562556,2846.3541666666665,0.004487564,0.33508745,0.29695246,0.22760308,0.16839032,0.2565557,0.5693147,0.53878284,0.40688872,0.42351153,0.40439615,0.1912899,0.2129838,0.06243896484375,0.015680096760166625,-9.544412446801001,0.00682408,1.0,-2.214873,2.4678073,-2.5878391,2.737843,-2.6076527,2.159795,-1.6734979,1.3322432,-0.8772625,0.30693126,Neutral,Ses05F_script01_3_F013
-423.26166,104.08522,-8.648536,35.26375,-19.84281,22.21706,-12.603471,8.058789,-10.964722,4.1836166,-3.6635082,4.5723166,-1.7058849,6.621918,0.4676576,1.734189,0.7136419,-4.506093,-1.5350676,-1.3068801,-1.4255496,-3.8361917,-1.9339932,-0.47550133,3.834463,0.87726784,2.769602,3.6049874,2.2340152,2.127258,1.5273933,4.208664,4.0090485,0.69264716,1.4621875,2.20868,3.6121147,0.97821045,-0.2803707,-0.5429652,1.182387,1.3426886,0.1982256,-1.3089495,0.10636341,995.2749,886.8087,0.009246067,0.007833319,1550.9199773839925,698.0703652362208,1524.6869197876879,3278.6787974683543,0.009246067,0.37527385,0.3163538,0.36934778,0.34623182,0.33759993,0.3757158,0.36370596,0.35391825,0.3992653,0.41783953,0.43040577,0.41789666,0.1071561016613924,0.07659636526668728,-17.597997164602702,0.036779262,1.0,-1.9150617,2.0822768,-2.5931954,2.8382573,-2.5898874,2.346697,-1.7352896,1.2182957,-0.81092566,0.25235343,Neutral,Ses05F_script01_3_M014
-416.8048,110.12379,-27.044806,47.114464,-24.533772,11.368917,-19.493513,4.0152135,0.69197065,-3.6105216,0.20001872,-3.6112149,2.9981315,1.5558845,-1.818885,3.113624,-2.2248235,-0.7608138,-0.31173348,-3.0606027,0.5346249,0.8025356,1.5917754,4.6360483,3.8296,3.2882326,9.338148,7.148556,6.525827,3.4928105,-2.2682383,-1.682385,-1.2974677,-1.2694038,-1.2753875,1.6316512,0.8044912,-0.40527028,-1.2646555,-0.7946157,0.33359468,-0.36100984,2.147387,0.494329,1.6649514,1069.703,880.1794,0.009696043,0.006564334,1459.9168509973076,444.920626490412,1414.575688589417,3054.3691222570533,0.009696043,0.3747976,0.31243566,0.35457665,0.30622616,0.28663543,0.28789058,0.28213006,0.23759627,0.26141918,0.3660514,0.42389044,0.400601,0.08870799862852664,0.04616834391441442,-16.105164441642057,0.0341973,1.0,-2.4271376,3.2997804,-3.8102012,3.874227,-3.5732982,3.0868828,-2.4227192,1.6491807,-0.84293294,0.24969181,Happy,Ses05F_script01_3_F014
-486.28964,107.68897,4.8033214,43.65821,-5.1408005,13.51717,-10.901649,11.067898,-8.555781,5.5328937,0.74041617,8.713225,-0.70173657,4.6669297,-1.252347,-3.5755801,0.49584126,-3.0494134,-0.8114652,-1.6417644,-5.0498652,-6.585976,2.0610468,0.42173368,0.56610286,-0.5171151,1.7860096,2.6297941,1.4844906,0.7949692,-2.4538996,-1.8521082,0.2857992,-1.911197,1.7557007,5.6047792,2.1354318,-3.0184362,0.46713176,3.6746583,1.9820596,2.521403,0.9547817,-0.56450784,2.0978355,866.5961,885.86456,0.0046016416,0.0054615475,1380.6498830295961,600.9772141878111,1552.4359267654443,3014.275568181818,0.0046016416,0.60020965,0.5757611,0.5971157,0.4611324,0.49017602,0.63718814,0.4649421,0.32122865,0.3452721,0.51926666,0.44925967,0.57018566,0.08085493607954546,0.06368679998727787,-21.06575523191098,0.013070875,1.0,-1.536509,1.5866857,-2.053896,2.1507804,-2.2823112,1.9006572,-1.4581834,1.0355273,-0.69399834,0.4156678,Nervous,Ses05F_script01_3_M015
-411.26575,97.463486,-10.479257,28.557365,-12.223663,10.997831,-14.736588,9.419494,-10.646911,5.7297244,-8.562066,7.7021236,-0.98482615,4.912331,-2.5827637,-4.34095,0.36265543,-0.9076235,1.8667903,4.9410458,2.2273636,-0.10215354,3.8204265,1.9246367,4.394239,0.50591207,2.549296,2.7671661,2.4444845,-0.64215225,-1.5079437,-3.138694,-0.4023472,-0.6891997,1.7978473,3.717619,2.5133834,-0.40310705,-0.0033321248,0.90531486,1.7281388,1.9116057,-0.12973343,-0.10642904,1.3139403,1269.4476,1005.28546,0.00887968,0.009997542,1655.3080205826432,697.227625725199,1560.5441952075373,3281.9329108391607,0.00887968,0.5101489,0.5196083,0.47874215,0.43494248,0.44704378,0.53645676,0.417702,0.30874097,0.35186484,0.46566528,0.42543772,0.4348713,0.12937916575611888,0.09747331770921669,-22.936821804119877,0.04478208,1.0,-1.8817804,1.8398197,-2.008902,2.357953,-2.3553843,2.0031433,-1.5124252,1.0847403,-0.6524563,0.25824153,Happy,Ses05F_script01_3_M016
-422.41098,115.24317,-30.050291,35.072453,-24.37664,18.083124,-17.507284,3.8043592,3.5678027,2.5479033,-0.08073797,-1.3364797,0.9380748,2.0401073,-4.838301,0.24914578,0.72383064,-2.2910242,0.6054865,-4.201927,-0.7701484,-0.036931224,0.8624691,4.4986196,4.1138806,2.2358928,8.992611,6.042657,4.4313545,2.0557096,-2.0340116,-0.5394838,-1.7281473,-0.47531766,-0.4928742,1.2228656,0.259063,-1.3331836,0.54416436,-0.45742264,0.5602904,0.35393393,1.2232887,0.5299592,1.329454,1203.4564,925.55225,0.008486025,0.008005524,1429.4982617889823,394.0071067020018,1372.5100786746716,2847.6896367521367,0.008486025,0.3694014,0.35947752,0.3492241,0.3168106,0.30783284,0.34458902,0.3164734,0.2878173,0.3377665,0.41339195,0.47328895,0.38583314,0.09587631877670941,0.04367639360365805,-19.737573756544244,0.031464282,1.0,-2.7123647,4.101215,-4.7498713,4.691872,-4.2789,3.8808935,-3.3032799,2.3954349,-1.3128997,0.419314,Happy,Ses05F_script01_3_F015
-431.29807,112.83598,-11.0195265,44.83165,-16.091877,19.08051,-13.250866,4.634183,-6.6160583,7.506279,-6.7240095,7.37166,-1.0902238,5.068004,-3.145182,-2.8606222,0.34042796,-5.085691,-1.7737085,-0.54258615,-3.1664767,-5.7748666,-1.7930338,-2.813928,2.4292758,-3.3375616,-1.0964366,0.5598552,0.041165747,-1.8846774,-1.7864904,-0.08953544,1.1158462,1.7147055,3.2806933,5.5020695,3.6159377,-0.11097438,1.7233189,2.506395,2.4713242,4.108709,3.6419046,1.9458874,2.5441926,1087.7352,1008.1267,0.0077108997,0.0060904194,1407.230092359251,583.4408260975828,1447.1635628886118,2887.719131097561,0.0077108997,0.47601262,0.4694519,0.46496788,0.41250628,0.35643545,0.46179864,0.45064136,0.3570376,0.30718464,0.3330802,0.34723923,0.35424197,0.09204994759908537,0.06652164088321295,-13.962526897855643,0.024843335,1.0,-1.8464296,2.02078,-2.4993849,2.5098104,-2.3664198,2.1843045,-1.6862254,1.1559067,-0.6473499,0.22949089,Happy,Ses05F_script01_3_M017
-497.27917,132.38965,-22.612814,37.102684,-19.071184,28.11112,-16.154055,19.233807,-2.1407685,13.567541,-6.8324094,9.063361,0.12096567,6.6340775,-2.0592594,-0.5669827,-0.42496026,-1.4830939,-0.79332143,-2.3765833,-1.428225,-6.273596,2.3625877,2.654308,-0.22281647,-0.41354233,3.998033,4.165445,5.2202682,1.0777272,-1.9585003,-0.69234276,0.7024493,0.43062407,5.799655,7.6982675,4.1206627,-2.9281468,-1.0239683,2.2456954,1.868085,0.739239,2.040315,-1.3123955,1.7136086,821.68335,634.97614,0.0030249609,0.0022064596,1224.5386358704138,205.77429599069933,1409.8295581619595,2580.3724315068494,0.0030249609,0.58017886,0.47205526,0.47656238,0.38959718,0.37217188,0.60924655,0.5368654,0.38032287,0.37345934,0.5519188,0.43124124,0.437078,0.06536948844178082,0.025456776468021875,-11.6117216101917,0.0035228555,1.0,-2.7184463,4.0421686,-4.985965,5.4464755,-5.1960793,4.396143,-3.2323608,1.9979714,-0.94326687,0.23652358,Neutral,Ses05F_script01_3_F016
-506.68826,107.78042,-2.2427378,40.426884,-10.404008,27.556858,-15.33457,15.050525,-8.538287,11.277407,-2.042097,7.937364,2.4230905,5.7208695,-2.973517,0.20852181,0.47122055,-0.8177368,1.0680518,1.0943421,-2.9722013,-6.210135,3.980042,3.0199678,2.6583083,-0.015665278,2.7095768,3.6038237,2.1941428,0.877941,-4.201059,-0.8695861,-0.780713,-2.7318592,2.1004214,3.4279509,-0.17805895,-4.915794,-2.7467256,2.281946,1.8981594,2.6199245,1.9066066,-0.21025112,2.1343565,808.5971,774.08105,0.0024273852,0.00228752,1558.958022165045,782.1639857780353,1585.3009345996913,3257.0043103448274,0.0024273852,0.70468277,0.7445489,0.6438155,0.48248693,0.49280778,0.50383586,0.4314616,0.40225485,0.4432298,0.69380444,0.49416715,0.7126171,0.11264985183189655,0.10296133036589562,-16.69599519047231,0.0024047447,1.0,-0.95354545,1.1652309,-1.9003716,1.5205755,-1.7473152,1.364437,-1.1084213,0.8596598,-0.3654288,0.28193745,Nervous,Ses05F_script01_3_M018
-522.3259,126.22348,-11.046468,38.48381,-12.36013,24.453041,-17.682058,17.625628,-5.973014,13.677343,-2.425471,8.571369,3.389047,6.4396257,-1.7582983,0.8799245,0.9349926,-1.1532634,0.0530616,-1.6588646,-2.6571743,-6.9695945,2.1072752,4.0184584,1.4169024,-0.837141,4.3453517,3.5983465,6.016615,4.4115605,1.2591722,1.304833,1.031125,-2.0686812,2.3462954,6.3062425,1.3145998,-3.9012487,-1.7964548,1.8221655,0.5364283,0.71396667,0.81328577,-2.1939068,0.7828009,683.88165,520.1895,0.002270617,0.0018691291,1246.1506679290394,303.6578426065758,1494.5300750415217,2772.071900406504,0.002270617,0.6264957,0.51083094,0.5320436,0.45002216,0.43903604,0.5398998,0.42539018,0.36992547,0.4426241,0.5985734,0.43620208,0.53551835,0.06536418635670732,0.022780614368104208,-15.68732436043006,0.0022005597,1.0,-2.2067761,2.6310997,-3.021845,3.2796865,-3.0632942,2.5373843,-1.9340482,1.3198661,-0.7359562,0.25495285,Sad,Ses05F_script01_3_F017
-453.49115,122.32459,-3.1003482,34.334316,-15.407863,24.070862,-20.969105,12.188785,-11.791639,11.219946,-4.3363514,7.8574767,-2.4851434,7.303919,-4.7069917,-1.7529459,-4.019859,-1.2314144,-1.6271187,0.39005402,-3.0800214,-6.549362,0.86660415,-1.2330298,1.5345513,-0.5539033,1.1706313,1.007835,1.301531,0.8260511,-0.10214667,0.2525676,1.730957,0.3606481,0.5901702,1.6867397,0.97497904,-3.5586674,-0.60529727,1.0788554,0.1423097,1.5100535,2.247416,0.5898458,2.247833,892.93616,846.36304,0.00572957,0.004231061,1435.0920720130634,753.7187664416688,1494.047112288137,2926.925505050505,0.00572957,0.47009242,0.50362736,0.51184636,0.4172408,0.32811028,0.40778843,0.3956876,0.36644876,0.3732892,0.42808422,0.40046963,0.42880574,0.10101503314393939,0.07893275432523418,-13.926954283924646,0.0129529275,1.0,-1.7492185,1.692914,-2.3401024,2.6453247,-2.2348423,2.0087948,-1.6313605,1.0859413,-0.6615858,0.25602344,Nervous,Ses05F_script01_3_M019
